repository	commit	file	bytes	sha256	kind	review_status	source_url
mattpocock/agent-rules-books	a7d7649044505b9c377c8dca28d2d6a543bc7f8c	working-effectively-with-legacy-code/working-effectively-with-legacy-code.nano.md	1792	79aa642e76188755df1972f972800f3d0e2713daa0e6fc2bf763edaaf5a88128	text	queued	https://github.com/mattpocock/agent-rules-books/blob/a7d7649044505b9c377c8dca28d2d6a543bc7f8c/working-effectively-with-legacy-code/working-effectively-with-legacy-code.nano.md
mattpocock/ai-engineer-workshop-2026-project	8f1ea9b0a210caddd5f8d1749be636f7b22a9e62	.agents	7	e026f56c08dcdea441a2aa620ab410ce91162062609b2430f5a13bc9b7cf93f1	symlink	symlink-inventoried	https://github.com/mattpocock/ai-engineer-workshop-2026-project/blob/8f1ea9b0a210caddd5f8d1749be636f7b22a9e62/.agents
mattpocock/ai-engineer-workshop-2026-project	8f1ea9b0a210caddd5f8d1749be636f7b22a9e62	.claude/skills/better-sqlite3-rebuild/SKILL.md	573	9b3ade0591c9b5141376a7f7aa3e4852e825e9f05653bddfe58ac673faf75e4d	skill	queued	https://github.com/mattpocock/ai-engineer-workshop-2026-project/blob/8f1ea9b0a210caddd5f8d1749be636f7b22a9e62/.claude/skills/better-sqlite3-rebuild/SKILL.md
mattpocock/ai-engineer-workshop-2026-project	8f1ea9b0a210caddd5f8d1749be636f7b22a9e62	.claude/skills/grill-me/SKILL.md	635	74147eb6010a65957efef2b9e0f0b3ff935c1def7fc117697151b1d0f3610556	skill	queued	https://github.com/mattpocock/ai-engineer-workshop-2026-project/blob/8f1ea9b0a210caddd5f8d1749be636f7b22a9e62/.claude/skills/grill-me/SKILL.md
mattpocock/ai-engineer-workshop-2026-project	8f1ea9b0a210caddd5f8d1749be636f7b22a9e62	.claude/skills/improve-codebase-architecture/REFERENCE.md	2969	dd47bb0359f8e09db95d393c6b9f8c77430af37826d939557edc2abef59cddbb	text	queued	https://github.com/mattpocock/ai-engineer-workshop-2026-project/blob/8f1ea9b0a210caddd5f8d1749be636f7b22a9e62/.claude/skills/improve-codebase-architecture/REFERENCE.md
mattpocock/ai-engineer-workshop-2026-project	8f1ea9b0a210caddd5f8d1749be636f7b22a9e62	.claude/skills/improve-codebase-architecture/SKILL.md	4107	c6dd6ad7daad279ec9caa3452392f0bd9d66c84c0252af2a39ba89d1f3232eb1	skill	queued	https://github.com/mattpocock/ai-engineer-workshop-2026-project/blob/8f1ea9b0a210caddd5f8d1749be636f7b22a9e62/.claude/skills/improve-codebase-architecture/SKILL.md
mattpocock/ai-engineer-workshop-2026-project	8f1ea9b0a210caddd5f8d1749be636f7b22a9e62	.claude/skills/prd-to-issues/SKILL.md	3085	e2d8d48e76c7b4aa11f3b4bb0c08804dc7f9a37e517f5f9797d3afd7b219b623	skill	queued	https://github.com/mattpocock/ai-engineer-workshop-2026-project/blob/8f1ea9b0a210caddd5f8d1749be636f7b22a9e62/.claude/skills/prd-to-issues/SKILL.md
mattpocock/ai-engineer-workshop-2026-project	8f1ea9b0a210caddd5f8d1749be636f7b22a9e62	.claude/skills/tdd/SKILL.md	4211	1d0a1439aefa3ebe6a8fe83b5bb4559610d75268edd0bd4ef7d391d841742fc5	skill	queued	https://github.com/mattpocock/ai-engineer-workshop-2026-project/blob/8f1ea9b0a210caddd5f8d1749be636f7b22a9e62/.claude/skills/tdd/SKILL.md
mattpocock/ai-engineer-workshop-2026-project	8f1ea9b0a210caddd5f8d1749be636f7b22a9e62	.claude/skills/tdd/deep-modules.md	1239	f2123700bf953db1740625686c75bdd145efd486357c47c6818c869fee657a32	text	queued	https://github.com/mattpocock/ai-engineer-workshop-2026-project/blob/8f1ea9b0a210caddd5f8d1749be636f7b22a9e62/.claude/skills/tdd/deep-modules.md
mattpocock/ai-engineer-workshop-2026-project	8f1ea9b0a210caddd5f8d1749be636f7b22a9e62	.claude/skills/tdd/interface-design.md	653	764c5ff0e3fa6b4ab7095eb65ccc7201e090baf19fa16051dfdb72c06d27417d	text	queued	https://github.com/mattpocock/ai-engineer-workshop-2026-project/blob/8f1ea9b0a210caddd5f8d1749be636f7b22a9e62/.claude/skills/tdd/interface-design.md
mattpocock/ai-engineer-workshop-2026-project	8f1ea9b0a210caddd5f8d1749be636f7b22a9e62	.claude/skills/tdd/mocking.md	1481	3ceb807fdf4a47d6a93d4d9a891e5ba6d362a6247bd08adc451feebfc17361ef	text	queued	https://github.com/mattpocock/ai-engineer-workshop-2026-project/blob/8f1ea9b0a210caddd5f8d1749be636f7b22a9e62/.claude/skills/tdd/mocking.md
mattpocock/ai-engineer-workshop-2026-project	8f1ea9b0a210caddd5f8d1749be636f7b22a9e62	.claude/skills/tdd/refactoring.md	387	54fced22dd1911b7094c3fe7979b7c1a40d40be307482c4adf7dc0588f27d6cc	text	queued	https://github.com/mattpocock/ai-engineer-workshop-2026-project/blob/8f1ea9b0a210caddd5f8d1749be636f7b22a9e62/.claude/skills/tdd/refactoring.md
mattpocock/ai-engineer-workshop-2026-project	8f1ea9b0a210caddd5f8d1749be636f7b22a9e62	.claude/skills/tdd/tests.md	1640	e12182f5c4c6a844b7c6ab4b8d2623b642aaaae5460fe58ed087efd4f3d5fb8a	text	queued	https://github.com/mattpocock/ai-engineer-workshop-2026-project/blob/8f1ea9b0a210caddd5f8d1749be636f7b22a9e62/.claude/skills/tdd/tests.md
mattpocock/ai-engineer-workshop-2026-project	8f1ea9b0a210caddd5f8d1749be636f7b22a9e62	.claude/skills/write-a-prd/SKILL.md	2972	f8fe27edd7985df33dcfc09d6665eebf281769826a95843e0db396652373f02c	skill	queued	https://github.com/mattpocock/ai-engineer-workshop-2026-project/blob/8f1ea9b0a210caddd5f8d1749be636f7b22a9e62/.claude/skills/write-a-prd/SKILL.md
mattpocock/ai-engineer-workshop-2026-project	8f1ea9b0a210caddd5f8d1749be636f7b22a9e62	.dockerignore	42	df04863fd942b441bb64efc8f78cdabba10c8cfff41d61a6359408829551e268	text	queued	https://github.com/mattpocock/ai-engineer-workshop-2026-project/blob/8f1ea9b0a210caddd5f8d1749be636f7b22a9e62/.dockerignore
mattpocock/ai-engineer-workshop-2026-project	8f1ea9b0a210caddd5f8d1749be636f7b22a9e62	.gitignore	143	c4130b67eff23b5774801362eb156ba21ea496cda5e2154c180db62c5a5fca57	text	queued	https://github.com/mattpocock/ai-engineer-workshop-2026-project/blob/8f1ea9b0a210caddd5f8d1749be636f7b22a9e62/.gitignore
mattpocock/ai-engineer-workshop-2026-project	8f1ea9b0a210caddd5f8d1749be636f7b22a9e62	.prettierrc	153	2501b2933173be1b761d0fa131b175801f3c220198d70cb7f03c6df6c6004ab7	text	queued	https://github.com/mattpocock/ai-engineer-workshop-2026-project/blob/8f1ea9b0a210caddd5f8d1749be636f7b22a9e62/.prettierrc
mattpocock/ai-engineer-workshop-2026-project	8f1ea9b0a210caddd5f8d1749be636f7b22a9e62	README.md	1495	7e6e637574fb5ff36b63e24949c663fffefa8ae5a042a9b56837062163263779	text	queued	https://github.com/mattpocock/ai-engineer-workshop-2026-project/blob/8f1ea9b0a210caddd5f8d1749be636f7b22a9e62/README.md
mattpocock/ai-engineer-workshop-2026-project	8f1ea9b0a210caddd5f8d1749be636f7b22a9e62	app/app.css	4699	385098342713fb9807f6004bc32c602044670dfd543daeaf0a7d85ba8e29ea11	text	queued	https://github.com/mattpocock/ai-engineer-workshop-2026-project/blob/8f1ea9b0a210caddd5f8d1749be636f7b22a9e62/app/app.css
mattpocock/ai-engineer-workshop-2026-project	8f1ea9b0a210caddd5f8d1749be636f7b22a9e62	app/components/course-image.tsx	609	5279559ad8c3de907bbb2d39afb28758ce10e8462a7993286df0824c1839a0c3	text	queued	https://github.com/mattpocock/ai-engineer-workshop-2026-project/blob/8f1ea9b0a210caddd5f8d1749be636f7b22a9e62/app/components/course-image.tsx
mattpocock/ai-engineer-workshop-2026-project	8f1ea9b0a210caddd5f8d1749be636f7b22a9e62	app/components/dev-ui.tsx	5747	d94878c9da679d360cbb892234e9b37deeb3bb1830d7c52daa92dc8dba910330	text	queued	https://github.com/mattpocock/ai-engineer-workshop-2026-project/blob/8f1ea9b0a210caddd5f8d1749be636f7b22a9e62/app/components/dev-ui.tsx
mattpocock/ai-engineer-workshop-2026-project	8f1ea9b0a210caddd5f8d1749be636f7b22a9e62	app/components/monaco-markdown-editor.tsx	3963	827c0d9bf266e0e808fe1ea3c00e8cd886cfc1de732c9574f50f321b1d5de6de	text	queued	https://github.com/mattpocock/ai-engineer-workshop-2026-project/blob/8f1ea9b0a210caddd5f8d1749be636f7b22a9e62/app/components/monaco-markdown-editor.tsx
mattpocock/ai-engineer-workshop-2026-project	8f1ea9b0a210caddd5f8d1749be636f7b22a9e62	app/components/sidebar.tsx	7463	20d571969389657f7b3cb8782509218ed3b628f9f5394557d4554c9f96588a4e	text	queued	https://github.com/mattpocock/ai-engineer-workshop-2026-project/blob/8f1ea9b0a210caddd5f8d1749be636f7b22a9e62/app/components/sidebar.tsx
mattpocock/ai-engineer-workshop-2026-project	8f1ea9b0a210caddd5f8d1749be636f7b22a9e62	app/components/ui/button.tsx	2392	09aa2cc8cd93d2570266025eba686117ebfef4edaa5868af544adf2a242cbdca	text	queued	https://github.com/mattpocock/ai-engineer-workshop-2026-project/blob/8f1ea9b0a210caddd5f8d1749be636f7b22a9e62/app/components/ui/button.tsx
mattpocock/ai-engineer-workshop-2026-project	8f1ea9b0a210caddd5f8d1749be636f7b22a9e62	app/components/ui/card.tsx	1987	b61d13e289652f0d97bbadc5b03ec33e5e7e31f45aaa1337f1aefa2c981f6d1d	text	queued	https://github.com/mattpocock/ai-engineer-workshop-2026-project/blob/8f1ea9b0a210caddd5f8d1749be636f7b22a9e62/app/components/ui/card.tsx
mattpocock/ai-engineer-workshop-2026-project	8f1ea9b0a210caddd5f8d1749be636f7b22a9e62	app/components/ui/input.tsx	962	3130ee719d87ce66a30573ea485614d5f1c88fad91597b4cb4defcd364e97f3d	text	queued	https://github.com/mattpocock/ai-engineer-workshop-2026-project/blob/8f1ea9b0a210caddd5f8d1749be636f7b22a9e62/app/components/ui/input.tsx
mattpocock/ai-engineer-workshop-2026-project	8f1ea9b0a210caddd5f8d1749be636f7b22a9e62	app/components/ui/label.tsx	592	1089b935ba87f940337ca10641403053a9c7c009f91764c637c7823dc83b51cc	text	queued	https://github.com/mattpocock/ai-engineer-workshop-2026-project/blob/8f1ea9b0a210caddd5f8d1749be636f7b22a9e62/app/components/ui/label.tsx
mattpocock/ai-engineer-workshop-2026-project	8f1ea9b0a210caddd5f8d1749be636f7b22a9e62	app/components/ui/select.tsx	6353	144f36cc9c2bca92a65750b72e7af9656d2243a5857a71c4fd3f796d4f19295e	text	queued	https://github.com/mattpocock/ai-engineer-workshop-2026-project/blob/8f1ea9b0a210caddd5f8d1749be636f7b22a9e62/app/components/ui/select.tsx
mattpocock/ai-engineer-workshop-2026-project	8f1ea9b0a210caddd5f8d1749be636f7b22a9e62	app/components/ui/skeleton.tsx	275	dc06577ba6e2e2bccbd53d19a4a544bc869c24b98cd961dd5a78f52dfc61b13e	text	queued	https://github.com/mattpocock/ai-engineer-workshop-2026-project/blob/8f1ea9b0a210caddd5f8d1749be636f7b22a9e62/app/components/ui/skeleton.tsx
mattpocock/ai-engineer-workshop-2026-project	8f1ea9b0a210caddd5f8d1749be636f7b22a9e62	app/components/ui/tabs.tsx	2502	48fd41b5f45588ade715ab0c2923cb6ef2cf7bd643251c51ed91e5f5ea07bf65	text	queued	https://github.com/mattpocock/ai-engineer-workshop-2026-project/blob/8f1ea9b0a210caddd5f8d1749be636f7b22a9e62/app/components/ui/tabs.tsx
mattpocock/ai-engineer-workshop-2026-project	8f1ea9b0a210caddd5f8d1749be636f7b22a9e62	app/components/ui/textarea.tsx	759	2760b2c9e184d45797009ced06900fcdb4b7c8ce35a4fffca88fa170e34efce0	text	queued	https://github.com/mattpocock/ai-engineer-workshop-2026-project/blob/8f1ea9b0a210caddd5f8d1749be636f7b22a9e62/app/components/ui/textarea.tsx
mattpocock/ai-engineer-workshop-2026-project	8f1ea9b0a210caddd5f8d1749be636f7b22a9e62	app/components/user-avatar.tsx	689	4586369030dd0f75ae0adaa81ae8e53e6729d5b24e86ff6f049767312bc0123d	text	queued	https://github.com/mattpocock/ai-engineer-workshop-2026-project/blob/8f1ea9b0a210caddd5f8d1749be636f7b22a9e62/app/components/user-avatar.tsx
mattpocock/ai-engineer-workshop-2026-project	8f1ea9b0a210caddd5f8d1749be636f7b22a9e62	app/components/youtube-player.tsx	7890	a626f750e03be4affbdf380c0d90a45112e8c1d5661be82b4c7afad34abf62ed	text	queued	https://github.com/mattpocock/ai-engineer-workshop-2026-project/blob/8f1ea9b0a210caddd5f8d1749be636f7b22a9e62/app/components/youtube-player.tsx
mattpocock/ai-engineer-workshop-2026-project	8f1ea9b0a210caddd5f8d1749be636f7b22a9e62	app/db/index.ts	291	ab6f5b02f09a925b30760f810c36d03f472390f5041d630febb2dd1ca83db973	text	queued	https://github.com/mattpocock/ai-engineer-workshop-2026-project/blob/8f1ea9b0a210caddd5f8d1749be636f7b22a9e62/app/db/index.ts
mattpocock/ai-engineer-workshop-2026-project	8f1ea9b0a210caddd5f8d1749be636f7b22a9e62	app/db/schema.ts	7732	412c38ca77cb3c60af5df17d1aa2f40587b8b7f0c9b4620a7d87cb9890c69e1f	text	queued	https://github.com/mattpocock/ai-engineer-workshop-2026-project/blob/8f1ea9b0a210caddd5f8d1749be636f7b22a9e62/app/db/schema.ts
mattpocock/ai-engineer-workshop-2026-project	8f1ea9b0a210caddd5f8d1749be636f7b22a9e62	app/lib/country.server.test.ts	4105	963f5ec362b4f2a7cb5388796fca87154d670e0b4f255d5bcfadbf40dd78da0a	text	queued	https://github.com/mattpocock/ai-engineer-workshop-2026-project/blob/8f1ea9b0a210caddd5f8d1749be636f7b22a9e62/app/lib/country.server.test.ts
mattpocock/ai-engineer-workshop-2026-project	8f1ea9b0a210caddd5f8d1749be636f7b22a9e62	app/lib/country.server.ts	1273	1e69e57c0f0e503ecce33b50a040f425b7f9a1c982ea49e0832734562c52ff78	text	queued	https://github.com/mattpocock/ai-engineer-workshop-2026-project/blob/8f1ea9b0a210caddd5f8d1749be636f7b22a9e62/app/lib/country.server.ts
mattpocock/ai-engineer-workshop-2026-project	8f1ea9b0a210caddd5f8d1749be636f7b22a9e62	app/lib/markdown.server.ts	1136	e9231bbf4ac8391a5c73fe6887e152801cd53babe152e09965b8fe9f4d8154d0	text	queued	https://github.com/mattpocock/ai-engineer-workshop-2026-project/blob/8f1ea9b0a210caddd5f8d1749be636f7b22a9e62/app/lib/markdown.server.ts
mattpocock/ai-engineer-workshop-2026-project	8f1ea9b0a210caddd5f8d1749be636f7b22a9e62	app/lib/ppp.test.ts	6406	ace2f676cf24d5517196e6abd79d3209154364f15e86882f4e8077a6edd09d2f	text	queued	https://github.com/mattpocock/ai-engineer-workshop-2026-project/blob/8f1ea9b0a210caddd5f8d1749be636f7b22a9e62/app/lib/ppp.test.ts
mattpocock/ai-engineer-workshop-2026-project	8f1ea9b0a210caddd5f8d1749be636f7b22a9e62	app/lib/ppp.ts	4050	4714cd5da9b516e48050f685d440862455e906beb75cbc8542d9144954885929	text	queued	https://github.com/mattpocock/ai-engineer-workshop-2026-project/blob/8f1ea9b0a210caddd5f8d1749be636f7b22a9e62/app/lib/ppp.ts
mattpocock/ai-engineer-workshop-2026-project	8f1ea9b0a210caddd5f8d1749be636f7b22a9e62	app/lib/session.ts	1469	825156d6e4d3573bdb26bed946d64c40c084285ee5bb20f5fb5df749e9e79f66	text	queued	https://github.com/mattpocock/ai-engineer-workshop-2026-project/blob/8f1ea9b0a210caddd5f8d1749be636f7b22a9e62/app/lib/session.ts
mattpocock/ai-engineer-workshop-2026-project	8f1ea9b0a210caddd5f8d1749be636f7b22a9e62	app/lib/utils.ts	1125	ecccca8c2937e86d518c9eb84c1f578c1778ce1aaf27491445a22d4953f7f1f0	text	queued	https://github.com/mattpocock/ai-engineer-workshop-2026-project/blob/8f1ea9b0a210caddd5f8d1749be636f7b22a9e62/app/lib/utils.ts
mattpocock/ai-engineer-workshop-2026-project	8f1ea9b0a210caddd5f8d1749be636f7b22a9e62	app/lib/validation.ts	2110	59a4090726343f56744e6261fc4c0d743640e4b2e3e5a998e74d302557e5249f	text	queued	https://github.com/mattpocock/ai-engineer-workshop-2026-project/blob/8f1ea9b0a210caddd5f8d1749be636f7b22a9e62/app/lib/validation.ts
mattpocock/ai-engineer-workshop-2026-project	8f1ea9b0a210caddd5f8d1749be636f7b22a9e62	app/root.tsx	3399	0557ef7ea21abf04b50983b1da44fd966335a4b0358acc7a68f3923319f123c0	text	queued	https://github.com/mattpocock/ai-engineer-workshop-2026-project/blob/8f1ea9b0a210caddd5f8d1749be636f7b22a9e62/app/root.tsx
mattpocock/ai-engineer-workshop-2026-project	8f1ea9b0a210caddd5f8d1749be636f7b22a9e62	app/routes.ts	1969	b84ad1efc02a5a119ed64d5a60b7469d4bfb753f169f261176d875d32973f26a	text	queued	https://github.com/mattpocock/ai-engineer-workshop-2026-project/blob/8f1ea9b0a210caddd5f8d1749be636f7b22a9e62/app/routes.ts
mattpocock/ai-engineer-workshop-2026-project	8f1ea9b0a210caddd5f8d1749be636f7b22a9e62	app/routes/admin.categories.tsx	16459	60b7a3a1287c385dd8a77f4e701a183910f0d58d5a7e138568fc335b90108a8b	text	queued	https://github.com/mattpocock/ai-engineer-workshop-2026-project/blob/8f1ea9b0a210caddd5f8d1749be636f7b22a9e62/app/routes/admin.categories.tsx
mattpocock/ai-engineer-workshop-2026-project	8f1ea9b0a210caddd5f8d1749be636f7b22a9e62	app/routes/admin.courses.tsx	12133	017ed9785f8f714fb7d82eac6a913fe2d73853d1d390de80333302b9bc4a3f65	text	queued	https://github.com/mattpocock/ai-engineer-workshop-2026-project/blob/8f1ea9b0a210caddd5f8d1749be636f7b22a9e62/app/routes/admin.courses.tsx
mattpocock/ai-engineer-workshop-2026-project	8f1ea9b0a210caddd5f8d1749be636f7b22a9e62	app/routes/admin.users.tsx	14847	135c149603e01976d765484203f9c90a3bd083734145c22d42807b0ef3671710	text	queued	https://github.com/mattpocock/ai-engineer-workshop-2026-project/blob/8f1ea9b0a210caddd5f8d1749be636f7b22a9e62/app/routes/admin.users.tsx
mattpocock/ai-engineer-workshop-2026-project	8f1ea9b0a210caddd5f8d1749be636f7b22a9e62	app/routes/api.logout.ts	323	565df08ea6e8d5f2272dcaf2de37e5cca2106aa3151f505761d987e21e63a066	text	queued	https://github.com/mattpocock/ai-engineer-workshop-2026-project/blob/8f1ea9b0a210caddd5f8d1749be636f7b22a9e62/app/routes/api.logout.ts
mattpocock/ai-engineer-workshop-2026-project	8f1ea9b0a210caddd5f8d1749be636f7b22a9e62	app/routes/api.set-dev-country.ts	765	6fee1c34de8b9539ca6ccf184b07a3ec130e07c53894413b3d3d1e7d6277f0a5	text	queued	https://github.com/mattpocock/ai-engineer-workshop-2026-project/blob/8f1ea9b0a210caddd5f8d1749be636f7b22a9e62/app/routes/api.set-dev-country.ts
mattpocock/ai-engineer-workshop-2026-project	8f1ea9b0a210caddd5f8d1749be636f7b22a9e62	app/routes/api.switch-user.ts	782	f5aaae9c22bc6bf8d9b32361518e01847c0eb9e5e236e8e132a0471a253e926b	text	queued	https://github.com/mattpocock/ai-engineer-workshop-2026-project/blob/8f1ea9b0a210caddd5f8d1749be636f7b22a9e62/app/routes/api.switch-user.ts
mattpocock/ai-engineer-workshop-2026-project	8f1ea9b0a210caddd5f8d1749be636f7b22a9e62	app/routes/api.video-tracking.ts	927	f3e270120cb2d940b4ce735c630e911f012321efa722fa414d5023eeb50d6731	text	queued	https://github.com/mattpocock/ai-engineer-workshop-2026-project/blob/8f1ea9b0a210caddd5f8d1749be636f7b22a9e62/app/routes/api.video-tracking.ts
mattpocock/ai-engineer-workshop-2026-project	8f1ea9b0a210caddd5f8d1749be636f7b22a9e62	app/routes/courses.$slug.$moduleId.tsx	10969	24fa9ce040fb828357b882d6ba4ccfab7f60235f88572b104f853f79b7a5e0d2	text	queued	https://github.com/mattpocock/ai-engineer-workshop-2026-project/blob/8f1ea9b0a210caddd5f8d1749be636f7b22a9e62/app/routes/courses.%24slug.%24moduleId.tsx
mattpocock/ai-engineer-workshop-2026-project	8f1ea9b0a210caddd5f8d1749be636f7b22a9e62	app/routes/courses.$slug.lessons.$lessonId.tsx	34211	6779bf3262d085d1be74cff2182047195d3df62f40ddb97aacf28d7b5475f921	text	queued	https://github.com/mattpocock/ai-engineer-workshop-2026-project/blob/8f1ea9b0a210caddd5f8d1749be636f7b22a9e62/app/routes/courses.%24slug.lessons.%24lessonId.tsx
mattpocock/ai-engineer-workshop-2026-project	8f1ea9b0a210caddd5f8d1749be636f7b22a9e62	app/routes/courses.$slug.purchase.tsx	14535	5a2d6b88741f3b4e25625808c3e76bf22e26020175666f07ca4e54e2c666c4e6	text	queued	https://github.com/mattpocock/ai-engineer-workshop-2026-project/blob/8f1ea9b0a210caddd5f8d1749be636f7b22a9e62/app/routes/courses.%24slug.purchase.tsx
mattpocock/ai-engineer-workshop-2026-project	8f1ea9b0a210caddd5f8d1749be636f7b22a9e62	app/routes/courses.$slug.tsx	21666	4240c90e9af4cbbb011ff3c16b1c0a5c37b007f514d39e84cf8480d69d291cfe	text	queued	https://github.com/mattpocock/ai-engineer-workshop-2026-project/blob/8f1ea9b0a210caddd5f8d1749be636f7b22a9e62/app/routes/courses.%24slug.tsx
mattpocock/ai-engineer-workshop-2026-project	8f1ea9b0a210caddd5f8d1749be636f7b22a9e62	app/routes/courses.$slug.welcome.tsx	3524	87f53d6c6725cd57409d827aab648d177d9c7cef36fc687297bcf4f160b43731	text	queued	https://github.com/mattpocock/ai-engineer-workshop-2026-project/blob/8f1ea9b0a210caddd5f8d1749be636f7b22a9e62/app/routes/courses.%24slug.welcome.tsx
mattpocock/ai-engineer-workshop-2026-project	8f1ea9b0a210caddd5f8d1749be636f7b22a9e62	app/routes/courses.tsx	11018	a82a1396c1c3c75447073f401b49c958b53eee42dfcfa91c616376f4aa5d3f98	text	queued	https://github.com/mattpocock/ai-engineer-workshop-2026-project/blob/8f1ea9b0a210caddd5f8d1749be636f7b22a9e62/app/routes/courses.tsx
mattpocock/ai-engineer-workshop-2026-project	8f1ea9b0a210caddd5f8d1749be636f7b22a9e62	app/routes/dashboard.tsx	11538	26452216c89187180c53c138949c142f4cc1f6e3352e3d013354fb1860b6f760	text	queued	https://github.com/mattpocock/ai-engineer-workshop-2026-project/blob/8f1ea9b0a210caddd5f8d1749be636f7b22a9e62/app/routes/dashboard.tsx
mattpocock/ai-engineer-workshop-2026-project	8f1ea9b0a210caddd5f8d1749be636f7b22a9e62	app/routes/home.tsx	8986	8cc2f076efb8dbf12657265dc02af410a863ab90faff29d448e9f545fe183cef	text	queued	https://github.com/mattpocock/ai-engineer-workshop-2026-project/blob/8f1ea9b0a210caddd5f8d1749be636f7b22a9e62/app/routes/home.tsx
mattpocock/ai-engineer-workshop-2026-project	8f1ea9b0a210caddd5f8d1749be636f7b22a9e62	app/routes/instructor.$courseId.lessons.$lessonId.quiz.tsx	33991	c6c2ea948cac5e40bf34e02bbe6f396d5561f2a4cef60e288d1af5c61c6dd89f	text	queued	https://github.com/mattpocock/ai-engineer-workshop-2026-project/blob/8f1ea9b0a210caddd5f8d1749be636f7b22a9e62/app/routes/instructor.%24courseId.lessons.%24lessonId.quiz.tsx
mattpocock/ai-engineer-workshop-2026-project	8f1ea9b0a210caddd5f8d1749be636f7b22a9e62	app/routes/instructor.$courseId.lessons.$lessonId.tsx	14536	e88a31c43bc6dcf43dc91d9a19c5fa6b5bc2630963d7852ec514dacd4d9cfc54	text	queued	https://github.com/mattpocock/ai-engineer-workshop-2026-project/blob/8f1ea9b0a210caddd5f8d1749be636f7b22a9e62/app/routes/instructor.%24courseId.lessons.%24lessonId.tsx
mattpocock/ai-engineer-workshop-2026-project	8f1ea9b0a210caddd5f8d1749be636f7b22a9e62	app/routes/instructor.$courseId.modules.$moduleId.tsx	9790	8956363fcb385dcae4443aeea49bf5886be8464bde91c1668a86905ded2a1ffc	text	queued	https://github.com/mattpocock/ai-engineer-workshop-2026-project/blob/8f1ea9b0a210caddd5f8d1749be636f7b22a9e62/app/routes/instructor.%24courseId.modules.%24moduleId.tsx
mattpocock/ai-engineer-workshop-2026-project	8f1ea9b0a210caddd5f8d1749be636f7b22a9e62	app/routes/instructor.$courseId.students.tsx	13240	87faa0bd7f1c169f601284dd45b3701dcbca9e07ba8299b144b7ad2d001fb70f	text	queued	https://github.com/mattpocock/ai-engineer-workshop-2026-project/blob/8f1ea9b0a210caddd5f8d1749be636f7b22a9e62/app/routes/instructor.%24courseId.students.tsx
mattpocock/ai-engineer-workshop-2026-project	8f1ea9b0a210caddd5f8d1749be636f7b22a9e62	app/routes/instructor.$courseId.tsx	60651	a932b8b81cf1a8f9b599878bda289ccec4a05246746e99e138344670b5831b87	text	queued	https://github.com/mattpocock/ai-engineer-workshop-2026-project/blob/8f1ea9b0a210caddd5f8d1749be636f7b22a9e62/app/routes/instructor.%24courseId.tsx
mattpocock/ai-engineer-workshop-2026-project	8f1ea9b0a210caddd5f8d1749be636f7b22a9e62	app/routes/instructor.new.tsx	9386	d096e33785f7a972784c249ce5ebef2f39eee2e7a9feaaac722d98f4fce5a256	text	queued	https://github.com/mattpocock/ai-engineer-workshop-2026-project/blob/8f1ea9b0a210caddd5f8d1749be636f7b22a9e62/app/routes/instructor.new.tsx
mattpocock/ai-engineer-workshop-2026-project	8f1ea9b0a210caddd5f8d1749be636f7b22a9e62	app/routes/instructor.tsx	9234	f4b2cb645917f132622b4c39f06692e6ca8100e551af0633959bb223a50acd20	text	queued	https://github.com/mattpocock/ai-engineer-workshop-2026-project/blob/8f1ea9b0a210caddd5f8d1749be636f7b22a9e62/app/routes/instructor.tsx
mattpocock/ai-engineer-workshop-2026-project	8f1ea9b0a210caddd5f8d1749be636f7b22a9e62	app/routes/layout.app.tsx	2888	b73b05f14e114e5076b62af917e77801aa4f57eea4c8144c3243bc385b885147	text	queued	https://github.com/mattpocock/ai-engineer-workshop-2026-project/blob/8f1ea9b0a210caddd5f8d1749be636f7b22a9e62/app/routes/layout.app.tsx
mattpocock/ai-engineer-workshop-2026-project	8f1ea9b0a210caddd5f8d1749be636f7b22a9e62	app/routes/login.tsx	4845	97293a17e048e9ca28c81b87bf41828a80def896bdd56bbe8422a9bdc3f74488	text	queued	https://github.com/mattpocock/ai-engineer-workshop-2026-project/blob/8f1ea9b0a210caddd5f8d1749be636f7b22a9e62/app/routes/login.tsx
mattpocock/ai-engineer-workshop-2026-project	8f1ea9b0a210caddd5f8d1749be636f7b22a9e62	app/routes/redeem.$code.tsx	7582	79cf06991376997849ff33934e809e474760ca4c537dc56a5aeea49a221e34de	text	queued	https://github.com/mattpocock/ai-engineer-workshop-2026-project/blob/8f1ea9b0a210caddd5f8d1749be636f7b22a9e62/app/routes/redeem.%24code.tsx
mattpocock/ai-engineer-workshop-2026-project	8f1ea9b0a210caddd5f8d1749be636f7b22a9e62	app/routes/settings.tsx	6467	58fff6b1ec58ffab5ec6cbeed5f540f64aa1c126fd1cff6a6f1a68a213d8d311	text	queued	https://github.com/mattpocock/ai-engineer-workshop-2026-project/blob/8f1ea9b0a210caddd5f8d1749be636f7b22a9e62/app/routes/settings.tsx
